codigo,pib_0,pib_1,pib_2,pib_3,pib_4,pib_5,pib_6,pib_7,pib_8,pib_9,pib_10,pib_11,pib_12,pib_13,pib_14,pib_15,pib_16
4111209,478379.08,381875.424,345604.392,289824.128,211679.379,201689.227,160129.127,169578.053,155189.199,126858.107,106245.442,101184.619,106222.505,94627.694,67594.109,47106.988,42802.177
4111258,452456.818,411117.798,432707.962,414738.574,395104.65,330638.851,284594.823,174221.678,159959.993,121682.053,91284.343,91839.81,83261.087,73408.504,60539.983,56685.447,49699.714
4111308,71155.244,66012.478,59823.676,53246.87,43174.19,39402.361,30755.565,27697.287,24313.364,21588.31,19660.932,18675.057,17871.285,17648.288,13673.955,11974.219,10062.995
4111407,284000.361,270965.871,222375.018,245495.415,228474.791,207761.884,198693.727,102232.242,120143.258,98547.628,87224.15,68818.25,74108.331,75676.869,52473.296,41216.224,37581.135
4111506,708199.513,660982.572,600552.778,567863.187,470288.292,392878.147,359655.044,325093.221,300429.132,244883.769,235178.598,214036.054,204931.2,197890.538,152700.771,121542.385,114511.005
4111555,193931.062,171168.158,175051.555,153130.949,143046.351,134829.913,102906.374,118741.138,93107.893,97294.937,88548.988,80120.518,81327.148,74749.913,43431.105,35370.861,34830.044
4111605,108382.614,88277.964,78741.921,79523.725,64373.702,55159.779,41864.282,31771.046,37411.909,30306.51,25460.916,30186.454,35526.287,34355.686,25339.273,21146.562,17813.637
4111704,86023.124,78355.368,69546.124,62905.239,52624.654,51197.492,39389.136,33976.061,33623.865,27661.701,27067.044,22908.945,21536.343,18359.617,15102.665,11554.103,11907.234
4111803,1142245.591,1031150.683,890866.804,821339.426,711949.96,640221.128,541342.23,498427.428,405071.361,389987.416,387770.623,366210.918,346305.25,325286.468,267954.007,243823.879,234672.792
4111902,730209.35,633633.816,592786.194,484159.229,388482.02,355048.985,316109.41,200500.371,157564.735,187191.362,163814.392,154634.766,142890.127,115703.758,78099.886,59790.563,53033.227
4112009,1384708.025,1287948.722,1189962.177,990207.747,868969.462,755151.654,703645.817,527529.369,507658.298,549276.889,512782.836,428968.911,451011.848,413082.651,316411.742,247457.487,229662.615
4112108,595010.071,548273.102,634923.563,651733.852,573356.16,453611.071,359274.809,245030.025,213775.525,211918.273,207653.04,179436.501,169006.225,149324.685,117369.532,106467.93,101308.387
4112207,167289.052,141429.78,135890.938,138402.082,101289.252,91116.762,81444.006,80312.778,81371.787,54924.034,46666.296,53070.229,66879.159,67666.998,50743.391,32978.241,28439.14
4112306,98123.634,88480.935,71835.702,77783.261,72420.297,62465.429,49774.226,37947.121,37969.858,29029.67,28123.559,141013.192,197966.13,178736.937,97201.712,101111.07,68812.279
4112405,205307.589,184147.552,155531.889,170381.6,120311.765,105097.117,90755.347,75618.352,72668.482,74423.105,64652.825,60777.059,64079.738,61367.071,43073.48,38823.322,35426.858
4112504,230193.076,210569.782,198344.476,185225.47,147856.155,121618.661,108288.919,95037.319,101959.558,83671.113,73647.968,65699.272,66629.036,63561.982,47327.032,38889.33,36148.564
4112603,36233.823,33319.169,28210.345,28270.695,25453.098,25999.084,21546.205,21151.276,14428.877,11015.172,8993.34,10298.843,11523.823,11287.467,8487.575,7326.842,6669.085
4112702,193544.968,186500.959,191309.647,157845.24,143478.585,129180.677,114566.59,82085.807,78170.711,78913.84,69589.972,68680.762,72990.38,56793.401,48497.477,38103.186,36138.18
4112751,318998.186,265591.625,246039.92,204731.451,157325.616,165870.942,129501.382,101531.402,100309.22,76380.904,67602.825,65502.407,75227.178,66501.846,51119.783,35158.956,32738.022
4112801,524143.614,467564.552,413395.951,333951.066,264336.863,229614.65,200959.047,159515.249,118789.231,126944.583,96427.466,97123.75,89520.673,73014.094,53103.566,38563.562,34005.541
4112900,98166.454,87743.222,59897.186,68125.933,59625.147,51780.606,40461.179,35145.864,36875.837,26530.131,20789.937,23154.108,24914.423,20700.486,15529.481,12644.966,9843.737
4112959,333429.629,287903.466,270212.148,252126.885,201474.041,173494.751,146631.203,132054.841,179120.289,116998.209,111688.563,111825.066,129641.934,127352.843,86950.095,78416.875,69332.891
4113007,213573.854,199505.298,177567.475,146479.801,132647.112,103079.461,90765.053,125285.78,102717.281,104781.077,92414.603,78773.11,82980.787,74818.051,48265.464,45220.125,44515.989
4113106,94182.948,99447.566,88131.984,103397.568,66432.993,56926.005,45320.343,48317.268,52517.443,49079.746,34739.935,34935.613,45277.621,38881.426,30552.637,24059.83,20858.736
4113205,1746004.864,1399891.804,1242247.729,1164948.556,986354.054,850535.069,755219.864,594098.349,652016.437,569684.852,473482.765,442884.596,447612.493,432433.168,278603.116,256211.334,225865.414
4113254,81500.337,76474.748,68366.838,62214.764,54574.945,48833.536,40099.571,44707.218,41212.001,32996.834,29395.682,26819.106,24449.071,21162.259,17835.549,14192.496,14082.433
4113304,695000.823,637588.571,584810.961,494347.688,382196.702,341210.419,293245.656,289961.637,265612.536,224445.881,210493.558,195020.353,186945.62,191776.961,147321.337,114419.515,107759.609
4113403,119799.617,106120.762,84212.515,107795.993,78950.336,76389.097,61657.543,50199.089,64223.804,47001.468,33108.91,38411.897,55399.146,55100.921,34252.591,30030.141,28283.254
4113429,79023.455,67927.859,57390.509,54397.082,52730.992,45637.198,36161.48,32422.149,37528.683,27484.433,22127.832,23235.112,26961.483,25208.357,21789.947,16984.727,14025.226
4113452,170782.666,161874.721,160649.013,133152.201,106294.457,90212.5,81329.95,56826.274,62227.491,48592.004,43274.414,40387.65,38246.98,34078.606,28125.631,20712.522,21177.494
4113502,493575.525,462351.472,440811.059,385866.344,339525.166,261666.909,225062.889,210389.105,176198.825,147006.781,138213.083,130299.294,125306.917,113384.1,90947.601,74765.428,74208.291
4113601,177037.017,152258.896,128462.824,138024.657,126169.066,120291.405,101348.174,131718.939,98690.731,98926.93,97681.705,84986.906,83937.89,79302.669,63435.554,57049.294,52478.874
4113700,18469475.895,17748393.655,16455810.205,15972079.539,14769049.716,12534094.058,10822983.207,8880576.253,8046053.667,7927716.978,6621954.406,6115126.297,5835220.626,5325222.931,4394198.038,3873476.168,3673324.116
4113734,241464.147,254081.491,259424.315,244949.799,201358.099,158931.037,130020.303,146719.974,151807.125,114573.679,101645.79,97570.912,130714.644,123401.391,103468.163,79466.742,65862.87
4113759,74070.631,69780.131,59807.741,61734.015,57986.887,48763.126,43656.075,40212.766,42105.421,35496.729,29271.286,28516.748,31132.878,30052.398,24559.567,19915.312,17325.841
4113809,92378.306,85376.882,72087.302,72341.168,64394.744,58545.992,43303.324,49583.371,48184.005,41054.057,40558.418,35615.073,23326.274,23735.853,18341.644,15204.986,13570.029
4113908,603755.208,523440.81,491359.816,394364.76,336568.775,304565.264,255465.646,149750.492,145960.991,116686.519,106196.997,103294.604,105555.486,97709.372,70934.383,58009.843,58069.1
4114005,528491.363,472485.163,458864.15,433727.132,349247.236,318751.795,256087.828,264010.662,280927.576,211847.484,191064.9,187164.708,222955.824,220098.039,166273.664,149014.085,130823.386
4114104,505969.809,461055.115,410547.805,382384.455,324472.747,277615.388,238054.402,201966.187,164963.288,142004.983,132979.67,112206.982,107035.734,102770.614,79725.295,64573.226,62171.189
4114203,1334189.579,1166066.114,1059367.915,875605.341,709724.228,615087.754,546369.993,427527.311,388857.034,348277.617,333585.616,282513.794,246554.521,204212.324,164821.775,151291.125,145275.152
4114302,549473.951,550873.385,551041.77,505606.589,437306.769,394242.426,353924.768,219441.513,213121.779,179804.689,167374.67,158972.318,152391.562,137448.348,112299.219,82580.515,69779.004
4114351,54704.469,47862.887,45947.647,45092.708,34260.114,34405.201,32165.694,25349.768,25821.651,23929.716,16959.527,17123.952,15791.955,15580.201,12317.019,8956.861,9697.915
4114401,1697386.371,1079062.017,829331.819,1095882.084,1031978.661,788547.565,710548.329,469714.698,483985.302,598091.621,393603.239,524073.314,541150.549,452430.977,458000.353,440363.308,328663.55
4114500,355654.695,300295.504,297187.811,277376.891,209933.37,178897.904,145129.729,146190.075,147271.804,111511.761,96704.682,91797.517,103450.92,101048.503,72791.468,55053.355,49235.415
4114609,2078692.883,1831241.02,1709956.943,1499246.243,1246970.364,1149861.356,983588.988,890865.971,893123.609,747192.93,701647.023,641126.088,606887.775,575310.464,441556.963,350446.096,313014.313
4114708,102203.266,81057.222,68989.658,61689.532,58360.046,49510.199,43836.401,43850.623,39808.82,35744.694,31663.478,31361.356,32592.743,28554.537,41387.417,20331.939,19826.238
4114807,1374653.878,1296026.464,1042815.067,903954.615,719721.447,619480.394,473453.439,430203.899,376361.178,331100.563,297418.996,247974.414,248061.022,222829.358,204366.005,161761.17,145100.011
4114906,267631.251,264223.462,224246.656,268026.689,235461.674,197762.455,150811.847,144659.476,167969.749,155889.742,96823.868,93285.156,105623.256,97200.111,71134.9,49511.257,52206.882
4115002,112503.373,105673.704,98450.515,75494.769,62437.28,54222.509,49949.682,49739.342,36650.935,32673.176,37705.524,30573.896,30972.575,31958.702,24226.411,19154.872,17454.347
4115101,211969.894,170746.0,171035.715,151997.284,116684.929,104171.797,87827.169,75408.865,76292.993,62240.951,67030.337,53405.968,59883.338,53164.37,37866.574,28840.432,27426.168
4115200,16121079.485,15458007.596,14567226.321,13791016.828,11390306.545,9861065.845,8554967.51,7280630.556,6160298.338,6125079.797,5284830.174,4720673.286,4352565.594,3846755.325,3055794.833,2754786.064,2653033.477
4115309,236788.97,203073.731,194494.702,181095.76,134444.034,123576.341,104118.217,99035.514,95634.034,82840.926,65366.245,60861.691,70702.122,59911.21,43714.309,34731.464,36275.665
4115358,362993.213,294902.417,274440.241,270092.723,170616.862,180619.005,153456.06,137602.413,145186.054,122327.89,92094.558,90905.309,107616.413,105674.399,75104.546,63547.514,58002.968
4115408,401491.402,355177.424,309570.821,274300.951,195976.178,178981.986,161985.245,134045.441,127537.93,112927.633,91253.286,85247.165,97074.008,89551.89,60308.426,48970.147,47381.462
4115457,79688.195,69488.908,63976.122,54775.391,40481.512,38272.212,38354.121,40308.212,40229.402,31663.54,29339.956,31192.0,30372.405,26970.096,18099.443,13385.678,11467.045
4115507,67871.668,62716.807,60793.966,59221.224,50277.076,42595.988,37557.012,34352.451,30634.907,29522.608,27560.078,23400.845,27051.556,24035.228,17075.741,14135.495,12802.904
4115606,752985.734,654893.796,578492.833,508727.505,378735.575,317368.148,255255.318,224470.157,212434.088,191169.097,160806.077,171239.822,168598.531,153871.675,111899.924,85195.609,75730.832
4115705,944640.128,882710.439,606808.216,524377.112,431798.236,366245.15,338140.094,286149.855,335318.231,261915.539,266039.333,320646.304,257526.009,203553.418,164766.842,133537.356,130217.779
4115739,75945.585,51498.686,63573.428,55165.811,43008.242,36583.603,32625.657,27008.129,35347.625,28123.225,21853.213,18594.937,21667.468,22183.285,16377.673,13047.837,10977.052
4115754,270146.236,230054.575,215645.054,208421.277,175352.801,165887.157,134128.55,119465.025,114236.057,123301.98,111072.647,115885.032,126896.582,115135.413,71560.725,55652.338,46371.42
4115804,1675040.851,1482516.772,1382381.754,1265943.223,1034316.821,916392.033,750258.391,637871.289,575522.514,523537.293,464767.946,419762.382,405628.104,390829.844,287648.786,250151.532,233995.238
4115853,199789.416,174409.229,160894.985,148043.319,107344.817,97243.897,85343.44,76370.124,84403.553,68956.66,57520.081,56518.813,55242.504,59185.701,39684.467,30397.616,30453.841
4115903,86920.045,87897.595,64717.386,55590.39,53577.813,60011.09,42447.372,31390.061,26982.28,28580.888,22684.683,19865.686,24812.102,20088.36,14283.686,9795.649,10559.553
4116000,40318.808,35582.585,31908.142,28345.871,26963.943,21239.483,21080.165,17104.082,14596.613,14347.692,13550.793,12866.417,11792.732,10824.96,8950.25,6838.04,6865.93
4116059,331103.925,298147.714,284575.683,298375.339,218357.603,208986.304,182213.301,124240.123,138581.601,114616.53,95887.47,98103.447,99196.524,105164.999,71102.139,58344.562,50879.884
4116109,241789.036,232869.279,212309.58,181716.294,146113.458,147960.683,121907.628,146021.992,143595.353,127989.789,136707.701,99493.031,109835.278,91506.785,59104.931,47709.84,43179.142
4116208,301935.535,249659.712,230782.296,228536.981,191542.496,160316.467,143849.454,110261.564,106325.464,91995.505,87329.604,78935.622,70265.468,69615.262,53986.067,45494.055,43359.082
4116307,84946.76,78970.48,70899.614,71180.822,58674.476,50934.468,42305.758,32426.136,31513.155,25872.351,22125.353,20594.915,25365.58,26617.893,17574.56,12948.382,11709.192
4116406,72088.94,60383.023,60380.024,58998.305,57312.095,44779.097,34115.02,33363.425,30545.606,28587.18,31657.637,25914.498,28098.278,29033.948,21199.999,16081.447,12946.215
4116505,39167.776,35242.192,34504.124,30367.127,26276.923,25091.141,20064.865,21167.778,18125.902,15916.163,14063.405,11949.23,12551.981,14531.205,9462.32,6562.515,7027.145
4116604,85560.453,75353.857,58959.249,62175.097,53574.631,52792.181,42206.811,46058.656,39832.253,31773.901,27155.046,24184.136,27937.692,24415.911,21329.003,17651.763,15446.991
4116703,521323.545,436605.267,400256.617,368511.782,282509.163,244826.214,204947.695,189901.16,189300.493,160740.391,135964.435,137381.302,144799.924,143618.124,108589.976,79132.625,66635.288
4116802,196701.044,177110.71,161791.028,147778.87,116365.557,90051.618,76350.909,79628.34,79279.545,59476.397,54405.704,55909.344,63395.915,68084.946,47257.739,37827.213,37070.888
4116901,659465.076,588983.009,566395.693,516694.997,438746.821,402563.743,383329.082,312566.686,265309.894,234871.938,224069.294,191658.075,177619.241,167423.097,140073.661,101536.795,96992.056
4116950,106464.542,97860.276,87943.376,75357.843,67687.6,66274.09,57212.983,47890.428,47847.197,39615.422,30889.031,29145.701,30158.882,28827.792,20805.808,15705.76,16378.374
4117008,207734.726,183131.102,136310.696,141552.847,115947.724,111062.722,85004.34,64319.864,82294.163,59671.571,53861.331,51035.921,56847.004,53116.602,40114.685,27379.015,24860.891
4117057,197034.496,167396.77,156203.762,135041.299,103704.153,92545.85,86392.054,87197.451,93789.853,80093.374,65672.458,63068.595,60828.596,58556.407,41915.973,32544.929,32137.491
4117107,303854.153,275823.161,252352.325,238771.248,200347.196,187352.043,168287.817,164545.253,146050.632,130433.444,110996.775,110318.405,112959.977,106515.043,79051.509,65171.462,63204.959
4117206,75267.415,67411.301,64785.664,57312.446,48432.372,41370.589,40305.217,36383.435,34168.949,32177.541,28338.018,25477.475,24501.716,23089.046,18085.35,13974.986,14496.239
4117214,73256.785,67627.361,55714.835,56828.77,44338.839,38397.815,34019.308,30559.182,31930.167,22181.981,21222.277,18774.068,22760.236,21483.962,17906.988,14290.265,11595.849
4117222,311117.509,280636.863,276521.849,253008.431,174456.15,160772.543,142114.714,126703.085,130675.763,102498.673,78345.956,81234.065,87458.224,89554.697,59720.423,45325.484,49240.145
4117255,302449.04,252323.24,241675.989,232965.778,168231.993,154451.227,136843.016,111310.424,111411.134,90846.82,75248.58,68500.651,78163.256,74451.463,53448.49,41993.529,40284.111
4117271,125089.505,102226.838,102769.085,92458.095,73092.22,61294.342,50695.198,54699.964,57638.58,45724.149,37956.766,33789.096,33167.954,31980.119,26923.384,20988.042,20456.708
4117297,60729.311,55145.474,50817.539,48233.588,40392.091,34876.804,29528.42,23732.784,22107.443,18438.396,15099.43,13493.138,13760.278,13374.494,9659.087,7885.054,7254.901
4117305,1218459.726,978582.375,672203.131,414387.68,318898.433,286326.293,247676.77,208070.552,209327.122,195107.827,169127.653,147361.962,140379.904,118273.699,93859.232,67742.143,70325.764
4117404,98148.574,89159.737,85023.663,84315.066,72383.126,64683.861,49473.468,48870.601,42422.725,36212.528,28768.551,32575.535,43488.922,42948.011,27502.579,23179.597,19444.689
4117453,168960.785,149186.145,145839.33,138911.28,93960.935,87103.293,77631.32,69774.445,79766.392,59763.164,44961.492,51024.817,57529.205,54580.169,42824.405,33652.805,31807.761
4117503,771566.591,663600.294,502709.265,437296.603,369261.732,298705.112,233171.639,226615.71,219497.331,199822.056,207998.046,187302.075,163212.858,142077.073,109719.898,125194.052,85799.414
4117602,1065498.354,978956.066,847312.756,726890.905,615556.13,532972.966,510692.441,416083.881,403249.865,445185.756,366139.738,376949.539,396409.356,327608.794,235370.907,187584.973,170678.219
4117701,1293987.099,1028986.079,975053.518,871845.022,777269.053,660494.617,565016.757,403917.156,411121.656,340296.077,299362.22,296910.23,312650.998,293879.305,209660.799,174919.448,172841.099
4117800,244507.881,223330.833,204566.96,179676.613,151584.523,126698.787,106667.05,107754.807,99542.784,85321.74,78874.622,72610.598,66633.757,58384.477,51971.686,38746.683,38343.999
4117909,1948407.952,1649027.694,1447881.526,1374198.159,1013838.887,939380.045,798830.381,878204.833,823514.086,648847.649,538347.718,499504.75,526820.504,514036.381,406871.447,334678.031,296372.928
4118006,323868.153,239643.098,202311.971,191680.977,153094.507,136493.488,116390.542,102275.237,90065.868,81544.718,78975.338,68026.313,63516.889,61460.27,45463.706,38470.038,37375.558
4118105,307027.105,264354.767,248689.039,238773.026,196682.882,183658.234,144334.565,140672.03,111302.9,108746.679,109000.398,93599.552,97218.732,98598.053,61915.778,51725.728,44373.463
4118204,8308590.863,7119556.198,6472841.87,6184560.281,5339049.919,4842810.506,4068127.853,5445468.921,7112253.438,6914511.241,4121186.61,4386354.121,5042176.203,3769604.602,2873323.882,3649816.207,2186961.272
4118303,58972.83,52681.189,46699.653,42419.948,37529.592,34300.734,32611.466,26278.109,25105.587,23316.091,20006.829,17050.237,16813.39,16778.511,11518.124,10757.88,8029.274
4118402,2230012.515,2130471.377,1936827.957,1750585.194,1481405.942,1238397.001,1101756.866,923619.879,884477.966,789981.513,727954.978,652773.643,637341.645,595266.377,486845.662,350743.935,343165.627
4118451,150963.057,131033.938,127636.699,111713.136,80059.557,75536.654,66143.353,54344.328,57312.988,47597.068,39932.879,41245.623,40558.276,43914.722,32303.452,28042.173,25094.482
4118501,3331621.737,3068225.579,2828379.09,2531293.529,2165444.909,1782947.751,1573927.407,1345200.15,1219237.002,1007763.679,847346.644,853914.903,811146.289,761760.148,554593.848,410163.342,400553.946
4118600,241814.029,227849.953,231871.982,211241.295,166284.569,139301.066,133145.523,82924.158,84554.014,75867.161,65168.135,54747.383,58085.502,49571.869,40776.108,33011.855,29633.395
4118709,269453.177,233044.329,238157.32,205910.101,168613.082,150883.385,129498.991,87712.681,88521.038,77291.938,69803.285,56187.577,54633.634,46532.575,38103.874,30360.02,28193.652
4118808,307769.774,279622.081,252646.24,244747.176,191845.486,167495.03,133493.341,130458.02,136975.043,137923.099,108505.785,101190.101,119754.774,113592.857,87316.785,75114.353,62029.677
4118857,157488.533,136358.941,122320.213,126635.273,117905.757,103827.381,82327.866,67772.943,60871.444,49441.388,47934.159,41908.258,47226.796,36218.07,27175.877,25121.986,22723.096
4118907,353952.186,465425.227,533616.303,507202.057,357476.861,326134.995,217256.628,102100.034,98967.133,77176.781,52436.904,53246.547,48186.136,45109.909,39118.174,30358.511,30587.156
4119004,159154.603,137836.072,131049.804,123421.087,84150.597,85428.36,78092.209,66299.735,65686.225,55404.797,43842.968,42857.762,46058.197,48100.613,33427.27,27909.971,27360.425
4119103,691758.662,682315.38,619656.103,584425.572,502733.856,446106.238,415232.188,281145.598,287796.79,263417.276,254947.28,222783.516,217940.779,177021.123,146264.887,133484.925,115749.435
4119152,5386570.203,5091340.491,5123001.528,4960196.891,4504339.517,3913012.536,3834700.612,2377135.505,2453261.856,2088957.594,1681171.367,1454940.352,1394415.137,1162856.321,999752.323,771938.272,804145.338
4119202,158405.348,148528.363,112993.186,112232.091,111058.823,103219.09,69577.57,50024.508,58208.177,41263.838,45337.727,36641.95,38152.776,30519.101,24776.373,18775.56,17662.022
4119251,47859.644,40562.665,39895.009,36233.224,28782.208,29384.857,25736.861,21352.039,21105.521,16646.548,13419.616,12914.098,13087.562,12289.735,9006.393,7067.655,7729.443
4119301,1889769.001,1239887.216,911829.043,1039678.197,926239.555,857497.963,737356.021,475109.731,486179.997,566118.904,371065.172,499972.062,517420.11,424620.438,449599.732,459213.753,293909.812
4119400,684629.775,644747.458,595503.844,533370.377,449510.144,391261.37,354971.69,293891.129,276137.811,232483.951,254769.169,179923.002,174752.476,155797.548,118930.752,92291.123,86940.531
4119509,1133372.461,1064517.54,1121003.559,1083804.191,933689.968,772102.167,631587.6,478980.46,389926.853,362947.802,318417.024,349307.03,291566.343,266706.663,211826.375,168548.794,159349.725
4119608,815972.389,700989.175,693377.116,618452.015,501373.31,421176.282,351704.428,355857.534,345260.428,284945.421,256833.012,235293.311,247022.592,241509.16,181113.525,144641.721,120608.494
4119657,67964.665,71133.898,56952.851,65663.627,59737.906,53692.671,43739.339,36852.966,38079.124,31976.423,23528.394,22050.073,31731.641,27722.015,19748.06,14463.763,13381.762
4119707,97488.773,87619.734,83877.779,77422.556,58071.989,49596.902,44685.405,45932.062,41158.666,35034.934,31781.802,29257.183,31433.933,25012.661,19735.245,15082.258,14041.992
4119806,297912.373,259146.901,248419.042,233335.453,173836.447,174067.047,152864.47,138765.411,131354.487,105838.313,93437.369,86888.713,91435.852,90821.983,68416.584,53309.276,52922.535
4119905,12974926.162,11803308.292,11316629.057,10302143.975,8947800.069,7875097.239,6698733.46,5069556.457,5024151.023,4922407.748,4384378.837,3982072.541,3899448.044,3344683.979,2800773.973,2262631.179,1955108.014
4119954,474350.243,425613.479,385871.404,329978.017,402603.443,222665.648,196368.702,188937.871,185010.978,168193.619,170791.834,214755.101,167642.742,115240.951,97685.238,78230.647,72100.836
4120002,631550.875,544541.0,440227.031,503641.941,481726.37,435070.572,353032.492,112818.028,94852.494,127891.86,115475.817,103484.884,111953.889,106370.303,81322.426,81174.711,74360.536
4120101,101640.885,92310.115,86301.579,96312.099,87539.281,66651.049,65811.244,49988.688,47434.437,40561.246,34944.19,35295.04,35367.788,31482.829,24734.315,20514.563,19709.09
4120150,87496.733,78999.036,79276.431,69155.171,52995.373,52547.182,45444.652,51577.818,41136.211,33029.77,27575.979,26401.259,28851.04,28866.364,19036.983,14723.841,14270.68
4120200,61561.262,54389.504,47076.573,44290.227,37985.195,32764.588,27219.96,29466.167,25691.921,21116.359,19531.431,17125.035,15110.655,14372.433,12063.38,9851.117,9256.851
4120309,58148.844,58805.505,58083.317,48206.366,39503.754,38556.984,36646.36,35721.117,34622.259,36739.725,35129.036,30186.458,30170.562,26913.106,21015.752,16931.507,16429.928
4120333,100095.115,99383.557,94284.765,85565.341,74881.495,64201.759,50018.062,37050.281,37740.01,32930.028,28687.905,24064.749,33103.209,26352.442,17029.012,14683.45,11693.528
4120358,190030.787,163061.504,157788.599,154652.448,108603.389,107729.545,91331.926,89923.944,87088.024,67094.199,51168.449,52879.697,60729.237,58289.59,41204.845,33371.799,33220.842
4120408,109469.618,104524.942,97657.192,91878.182,71997.537,74473.772,56294.129,39238.299,33378.583,31689.062,30024.253,25880.014,27403.005,25761.36,20114.925,15488.218,14375.57
4120507,271524.77,254314.029,216830.135,230443.894,204236.234,159552.14,142124.331,106289.926,116418.013,109831.53,91240.71,84971.217,94370.563,98703.582,75744.257,58991.765,46321.997
4120606,1056261.896,931303.418,860546.316,810000.442,653916.634,582424.114,506247.898,412859.837,406627.268,300402.247,280475.3,244962.489,239421.068,240179.206,185597.744,140203.335,126824.428
4120655,221677.925,189628.932,173852.229,174010.573,126555.829,113475.404,90571.831,86767.16,93212.279,61092.128,52907.405,51151.943,65797.06,73620.099,49820.036,45422.793,39374.954
4120705,176695.381,158360.731,196399.652,114536.812,93145.931,95979.209,74990.107,59491.561,54079.998,48835.484,45626.142,43420.975,38115.555,36948.927,31312.142,23637.75,22253.523
4120804,1244889.638,1163298.428,1133160.765,1545573.211,883278.865,917650.453,732944.358,529913.88,438219.224,383558.107,335485.642,324586.296,342486.065,272217.574,218516.157,201692.314,167768.94
4120853,159948.666,141594.003,146350.706,117908.882,85400.267,97322.312,76913.217,70744.279,74676.152,56423.142,48053.031,49337.726,50353.684,49602.009,39600.86,27330.18,22117.996
4120903,1270019.463,1127246.2,963918.073,1244230.005,1156167.113,995046.134,942566.223,477958.569,443985.937,225966.008,205001.85,190085.303,216247.458,187559.974,149239.261,119615.415,124708.973
4121000,200168.405,188526.351,168658.262,163360.309,127715.841,113783.522,101387.168,122261.031,110027.792,97063.485,84550.021,80627.55,79903.264,74604.772,51392.361,40661.933,39389.973
4121109,168357.106,146703.796,138642.71,133269.744,104798.33,92784.471,83987.923,68014.476,79221.558,55653.702,59101.552,56158.353,69966.494,66886.966,52604.276,41992.793,32867.613
4121208,304504.507,314147.321,269957.173,260202.42,202627.093,180698.832,172324.381,115114.831,127866.673,92460.351,85832.194,66640.742,58800.332,55662.022,41027.617,33985.052,31747.559
4121257,84459.877,76195.714,73906.593,70478.625,56859.998,54294.035,48849.239,38889.438,44377.856,34036.622,24929.501,25745.582,25245.049,24368.598,17319.43,12892.928,12137.848
4121307,99447.441,90840.653,72898.328,86039.565,67447.452,56660.896,42858.988,33326.798,41640.244,33466.561,23162.856,28264.584,43373.373,41079.9,26303.446,22668.762,17416.79
4121356,139206.541,119038.003,119319.426,101605.17,70867.38,68280.677,54951.521,56627.488,58077.84,41665.185,32725.031,35810.389,45676.076,48389.913,32204.999,28054.906,24277.66
4121406,578310.462,526960.545,449555.033,413130.803,320628.339,291923.009,255982.028,207773.298,189002.292,159381.968,132799.924,120104.74,126870.874,126009.354,97219.631,73629.556,74440.613
4121505,324914.924,304789.934,288595.042,281866.018,220973.526,183495.684,164998.669,101049.42,123374.671,91688.581,85725.455,83127.608,85191.882,80098.755,58213.913,42538.344,40763.337
4121604,251940.015,219335.609,208634.025,208496.436,144137.933,145918.563,121022.065,132703.462,133725.294,113052.227,89035.451,80175.722,99183.458,94961.264,66378.611,51926.094,53124.215
4121703,566686.465,526543.068,449868.484,492838.341,403983.877,355372.924,291845.217,231882.836,268675.503,186542.242,155865.106,157874.306,155620.58,126465.568,94506.978,64274.254,61614.033
4121752,147642.281,119721.189,118705.974,129620.647,104064.174,81737.132,66640.593,65420.037,63370.08,56346.681,45952.632,53918.625,61214.06,59252.493,43196.068,35489.065,31968.14
4121802,478868.13,359133.072,329632.842,336270.483,343730.729,294322.53,285197.605,115833.134,105827.101,85317.61,83496.997,71807.658,68200.871,62112.744,48434.85,37829.413,34259.978
4121901,214745.564,187993.05,159256.024,161703.756,141474.343,123614.288,108051.534,89117.022,90692.987,79155.603,61680.941,66314.793,71337.375,60611.169,45900.177,37558.838,36012.945
4122008,478510.014,470693.918,405630.421,351831.958,303827.315,287668.447,238758.394,150336.113,165982.954,190284.986,101439.302,105589.729,101966.675,86680.754,61202.494,49776.007,43844.167
4122107,59020.738,59677.149,56737.762,51620.025,40644.888,38557.171,33270.205,29128.492,30822.66,26277.389,21569.592,21524.023,23442.152,21929.873,16248.348,12198.951,12583.64
4122156,276525.969,231686.271,219180.298,199569.864,145186.729,137020.942,119410.588,118190.865,110379.234,84796.974,91695.605,85610.926,90424.188,77938.588,52576.148,43972.178,41405.926
4122172,84344.42,77952.697,78710.759,68208.833,61032.652,47108.93,38139.782,43058.162,39003.393,54505.704,43792.906,36870.944,22302.574,21936.015,13809.314,10519.316,10228.004
4122206,1074795.853,1174897.746,1209260.341,1018126.799,949954.777,941131.738,809517.779,550481.886,467218.464,454972.409,389759.962,377398.337,388458.355,360693.934,297490.101,265057.973,243015.655
4122305,1012326.648,966439.497,900652.141,860451.576,734257.1,637716.832,580700.808,571868.833,559663.646,443732.935,424431.367,384702.982,370029.83,299859.97,255984.866,254831.661,250303.459
4122404,2458359.209,2293396.517,2193990.619,1962327.073,1620602.784,1421189.766,1230993.764,1135722.115,929286.321,805992.157,731663.922,673517.235,691439.782,591262.43,460819.611,382997.629,354935.295
4122503,370229.359,332203.721,315015.506,294015.314,219718.139,182778.038,139909.143,148404.956,143267.308,105195.388,96869.233,90704.647,96578.597,92335.142,75999.435,57698.874,50595.264
